,Z,S,K,l,b,Q_t_hat,d_ijk
5407,290970119001035,1,3,13577.44187,0.0,3.7571178338145267e-05,9.421837783501953
5408,290970119001036,1,0,69672.8,9.0,4.000494634242728e-05,16.331384255152866
5409,290970119001036,1,1,69636.98336,0.0,4.0220931072786806e-05,16.326474355802485
5410,290970119001036,1,2,45937.37696,0.0,4.0227618043734944e-05,12.867855633966037
5411,290970119001036,1,3,13288.229,0.0,3.981097946509407e-05,8.12227395130721
5412,290970119001037,1,0,33585.2,16.0,4.027063797959794e-05,16.331384255152866
5413,290970119001037,1,1,33567.93488,0.0,4.026817737929723e-05,16.326474354843125
5414,290970119001037,1,2,22143.73461,0.0,3.2166723550722636e-05,12.867855634229835
5415,290970119001037,1,3,6405.481459,0.0,4.010670338617145e-05,8.122273951251154
5416,290970119001039,1,0,74283.2,19.0,4.021769595919346e-05,34.575873523052195
5417,290970119001039,1,1,74245.0133,0.0,4.016460156251608e-05,34.56547856596635
5418,290970119001039,1,2,48977.15264,0.0,3.9626306556811054e-05,27.243088643321524
5419,290970119001039,1,3,14167.53988,0.0,4.0255102666954846e-05,17.19601428014001
5420,290970119001040,1,0,70189.6,15.0,4.0214708507312564e-05,22.863937957214013
5421,290970119001040,1,1,70153.51769,0.0,4.023758596409072e-05,22.857064098306086
5422,290970119001040,1,2,46278.11878,0.0,3.810269630218374e-05,18.014997888347057
5423,290970119001040,1,3,13386.79482,0.0,4.013508755343364e-05,11.371183531609034
5424,290970119001041,1,0,61676.0,1.0,4.0278576772055493e-05,3.2662768510305735
5425,290970119001041,1,1,61644.29427,0.0,4.023855328288349e-05,3.26529487120651
5426,290970119001041,1,2,40664.8457,0.0,4.019727221935496e-05,2.5735711268432016
5427,290970119001041,1,3,11763.05261,0.0,3.974504784322515e-05,1.6244547902967374
5428,290970119001042,1,0,62019.4,14.0,4.0179543693071246e-05,11.431968978607006
5429,290970119001042,1,1,61987.51774,0.0,4.0234956888500716e-05,11.42853204936858
5430,290970119001042,1,2,40891.25967,0.0,3.873132367864016e-05,9.00749894395186
5431,290970119001042,1,3,11828.547,0.0,3.791242845216036e-05,5.685591765583983
5432,290970119001043,1,0,37182.4,35.0,4.0265917091212184e-05,43.550358013741004
5433,290970119001043,1,1,37163.28567,0.0,3.96183400145024e-05,43.53726494628858
5434,290970119001043,1,2,24515.47699,0.0,4.021984394963581e-05,34.31428169221696
5435,290970119001043,1,3,7091.551452,0.0,3.952670409397398e-05,21.659397203821968
5436,290970119001044,1,0,40235.6,16.0,4.0094433773233966e-05,9.705508357348018
5437,290970119001044,1,1,40214.91612,0.0,4.027103575721207e-05,9.702590474641497
5438,290970119001044,1,2,26528.54377,0.0,4.011628493714266e-05,7.6471827766825955
5439,290970119001044,1,3,7673.867948,0.0,4.022597673026521e-05,4.826951376806305
5440,290970119001058,1,0,28383.2,3.0,3.992236919998099e-05,1.3065107404122294
5441,290970119001058,1,1,28368.60907,0.0,3.987758906440618e-05,1.3061179484289343
5442,290970119001058,1,2,18713.89922,0.0,4.0097049295863153e-05,1.0294284506508855
5443,290970119001058,1,3,5413.338654,0.0,4.024855397014701e-05,0.6497819161119133
5444,290970119001060,1,0,25058.0,1.0,4.027403151476515e-05,1.3065107404122294
5445,290970119001060,1,1,25045.11845,0.0,4.016954583805447e-05,1.306117948336509
5446,290970119001060,1,2,16521.49464,0.0,4.027335038065086e-05,1.0294284506642564
5447,290970119001060,1,3,4779.14541,0.0,3.9710263698142956e-05,0.6497819161214617
5448,290970119003035,1,0,100211.6,1.0,4.0243489885328396e-05,0.0
5449,290970119003035,1,1,100160.0843,0.0,3.997984704541183e-05,0.0
5450,290970119003035,1,2,66072.52823,0.0,3.855682934076292e-05,0.0
5451,290970119003035,1,3,19112.69088,0.0,3.9631615656687706e-05,0.0
5452,290970119003043,1,0,60234.4,3.0,4.021339603513283e-05,5.363318840849936
5453,290970119003043,1,1,60203.43535,0.0,3.969612799286556e-05,5.361786174706259
5454,290970119003043,1,2,39714.35537,0.0,3.9334948490401536e-05,4.2706982650063186
5455,290970119003043,1,3,11488.10584,0.0,3.997488980614828e-05,2.7354455604455605
5456,290970119003047,1,0,43016.8,8.0,4.027277828705725e-05,12.514410628649873
5457,290970119003047,1,1,42994.68639,0.0,4.015050567918638e-05,12.51083440798613
5458,290970119003047,1,2,28362.27276,0.0,4.0080057331622315e-05,9.96496261911823
5459,290970119003047,1,3,8204.307696,0.0,4.022786982138603e-05,6.3827063082143285
5460,290970119003054,1,0,58194.4,5.0,4.024802192567918e-05,6.033733695956178
5461,290970119003054,1,1,58164.48405,0.0,3.920009278465047e-05,6.032009446476862
5462,290970119003054,1,2,38369.32188,0.0,3.858608378271662e-05,4.804535547813966
5463,290970119003054,1,3,11099.03023,0.0,4.0086622666690475e-05,3.0773762554921125
5464,291450204001032,1,0,52050.6,6.0,4.0232663685934623e-05,16.889385121780194
5465,291450204001032,1,1,52023.84239,0.0,4.0219695076969074e-05,16.884634222041882
5466,291450204001032,1,2,34318.52937,0.0,4.02268854918204e-05,13.491698900533189
5467,291450204001032,1,3,9927.264189,0.0,4.005586554281295e-05,8.680664676198846
5468,291450204001034,1,0,78954.8,1.0,4.0023745358770025e-05,1.3511508097424156
5469,291450204001034,1,1,78914.21177,0.0,3.994531305764578e-05,1.3507707377672349
5470,291450204001034,1,2,52057.27932,0.0,4.023086709615326e-05,1.0793359120979313
5471,291450204001034,1,3,15058.52303,0.0,4.0248135077946114e-05,0.6944531741397455
5472,291450204001035,1,0,16143.2,1.0,4.013784541442039e-05,4.053452429227247
5473,291450204001035,1,1,16134.90128,0.0,3.979441188009995e-05,4.052312213539591
5474,291450204001035,1,2,10643.69831,0.0,4.0185004924423874e-05,3.2380077359146755
5475,291450204001035,1,3,3078.884994,0.0,4.027853147751754e-05,2.0833595223227466
5476,291450204001036,1,0,45362.8,9.0,4.027513741152776e-05,19.321456579316546
5477,291450204001036,1,1,45339.48038,0.0,4.0240309709466793e-05,19.31602154955973
5478,291450204001036,1,2,29909.06126,0.0,4.011218589187927e-05,15.43450354177518
5479,291450204001036,1,3,8651.744648,0.0,4.000214819713559e-05,9.930680389675281
5480,291450204001039,1,0,51000.0,71.0,3.914701097969913e-05,236.13138230261552
5481,291450204001039,1,1,50973.78247,0.0,4.0271291067380425e-05,236.06495972055106
5482,291450204001039,1,2,33625.83713,0.0,4.023412168134216e-05,188.62815243149365
5483,291450204001039,1,3,9726.89025,0.0,4.0266245436736795e-05,121.36482971540943
5484,291450204001040,1,0,3957.6,1.0,4.002397141362354e-05,2.7023016194848313
5485,291450204001040,1,1,3955.56552,0.0,4.0172980769080344e-05,2.701541475617505
5486,291450204001040,1,2,2609.364961,0.0,4.022491344871186e-05,2.15867182412041
5487,291450204001040,1,3,754.8066834,0.0,4.022597227634519e-05,1.3889063481962216
5488,291450204001047,1,0,29396.4,1.0,3.83506630018868e-05,6.0801786438408705
5489,291450204001047,1,1,29381.28822,0.0,4.008586914296688e-05,6.078468320349439
5490,291450204001047,1,2,19381.93252,0.0,3.9906313025440685e-05,4.857011604323153
5491,291450204001047,1,3,5606.57954,0.0,4.027540636697263e-05,3.125039283429796
5492,291450204001049,1,0,51469.2,5.0,3.9695223340608755e-05,7.566444534557527
5493,291450204001049,1,1,51442.74127,0.0,3.993791568711549e-05,7.5643161314884795
5494,291450204001049,1,2,33935.19483,0.0,4.02326665796433e-05,6.044281107733106
5495,291450204001049,1,3,9816.37764,0.0,4.020109457188895e-05,3.888937774924467
5496,291450205011001,1,0,34040.8,113.0,3.984743618774591e-05,348.1731579323914
5497,291450205011001,1,1,34023.30067,0.0,3.963258929530768e-05,348.0752300176145
5498,291450205011001,1,2,22444.12542,0.0,4.0143100300567295e-05,278.1367195195932
5499,291450205011001,1,3,6492.375012,0.0,4.015450883302261e-05,178.96131738354623
5500,291450205011002,1,0,38528.8,1.0,3.8041867973282926e-05,2.702453715077685
5501,291450205011002,1,1,38508.99353,0.0,4.009883766208083e-05,2.7016936173759136
5502,291450205011002,1,2,25403.19909,0.0,4.0160432159121146e-05,2.1588442241605317
5503,291450205011002,1,3,7348.341354,0.0,3.992884256835531e-05,1.389063648360389
5504,291450205011010,1,0,32490.4,24.0,4.02589514118741e-05,56.66144622612882
5505,291450205011010,1,1,32473.69769,0.0,4.0141881092992885e-05,56.645509515226045
5506,291450205011010,1,2,21421.89997,0.0,4.027655968863111e-05,45.263767229033625
5507,291450205011010,1,3,6196.677549,0.0,3.460486180669319e-05,29.124034494517275
5508,291450205011011,1,0,35176.4,22.0,4.012767982120712e-05,114.38292468468316
5509,291450205011011,1,1,35158.3169,0.0,4.020262679117322e-05,114.35075311529845
5510,291450205011011,1,2,23192.86073,0.0,3.9892415182157565e-05,91.37433693086977
5511,291450205011011,1,3,6708.960435,0.0,4.018669888211357e-05,58.7929265121497
5512,291450205011015,1,0,49082.4,5.0,4.01658255763312e-05,5.067100715770659
5513,291450205011015,1,1,49057.16825,0.0,4.0181000670490926e-05,5.0656755326292915
5514,291450205011015,1,2,32361.50565,0.0,4.013342527176042e-05,4.047832920089494
5515,291450205011015,1,3,9361.159177,0.0,3.730522097555738e-05,2.604494340713976
5516,291450205011019,1,0,42636.0,65.0,4.025311609917526e-05,162.97874712468484
5517,291450205011019,1,1,42614.08215,0.0,3.952476179575763e-05,162.93290739699492
5518,291450205011019,1,2,28111.19984,0.0,3.943630547501022e-05,130.1949132105522
5519,291450205011019,1,3,8131.680249,0.0,3.956831886958892e-05,83.77122310159744
5520,291450205011020,1,0,49660.4,11.0,4.0110368336159534e-05,29.726990865854532
5521,291450205011020,1,1,49634.87112,0.0,4.014530119642926e-05,29.718629792079128
5522,291450205011020,1,2,32742.59847,0.0,4.0081098615551764e-05,23.747286464242702
5523,291450205011020,1,3,9471.397266,0.0,4.0261506780291986e-05,15.27970013201772
5524,291450205011021,1,0,56117.0,4.0,4.01117408403453e-05,6.756134287694212
5525,291450205011021,1,1,56088.15198,0.0,4.0108416183863e-05,6.75423404358344
5526,291450205011021,1,2,36999.62945,0.0,3.69329278028108e-05,5.397110560051837
5527,291450205011021,1,3,10702.82157,0.0,3.6095587725019117e-05,3.472659120801608
5528,291450205011022,1,0,34040.8,9.0,4.02686708047914e-05,31.58492779497044
5529,291450205011022,1,1,34023.30067,0.0,4.0192704264756346e-05,31.576044151740422
5530,291450205011022,1,2,22444.12542,0.0,4.010409587865297e-05,25.231491868371318
5531,291450205011022,1,3,6492.375012,0.0,3.994481543214874e-05,16.234681390199817
5532,291450205011023,1,0,74898.6,4.0,3.949446791976181e-05,12.161041717849582
5533,291450205011023,1,1,74860.09694,0.0,4.022501139169677e-05,12.157621278597045
5534,291450205011023,1,2,49382.90441,0.0,3.998121238325788e-05,9.714799008904619
5535,291450205011023,1,3,14284.91102,0.0,4.017934409951143e-05,6.2507864175518195
5536,291450205011029,1,0,30368.8,7.0,4.0122979007204386e-05,12.61145067036255
5537,291450205011029,1,1,30353.18834,0.0,4.014292385163111e-05,12.607903548935829
5538,291450205011029,1,2,20023.06515,0.0,4.014327444393177e-05,10.074606379595805
5539,291450205011029,1,3,5792.038914,0.0,4.01119543801371e-05,6.482297025671874
5540,291450205011030,1,0,70478.6,4.0,3.893589180360129e-05,13.005558503811358
5541,291450205011030,1,1,70442.36912,0.0,4.002081184576446e-05,13.0019005334832
5542,291450205011030,1,2,46468.66519,0.0,4.0116831625640815e-05,10.389437828736915
5543,291450205011030,1,3,13441.91387,0.0,3.576523806672559e-05,6.684868808174539
5544,291450205012024,1,0,63301.2,4.0,3.9755573534597285e-05,7.939197810414977
5545,291450205012024,1,1,63268.6588,0.0,3.963286769746674e-05,7.936834818020117
5546,291450205012024,1,2,41736.38904,0.0,3.86875310868105e-05,6.268763972515029
5547,291450205012024,1,3,12073.01618,0.0,3.997097633651135e-05,3.9684416594819836
5548,291450205012024,5,0,745654.0,17.0,4.0030359543066965e-05,80.97437389849127
5549,291450205012024,5,1,745629.8606,0.0,4.019712311629799e-05,80.97331104910448
5550,291450205012024,5,2,639281.977,0.0,4.0263120056646425e-05,76.00450130878158
5551,291450205012024,5,3,526960.4102,0.0,4.022433233361173e-05,70.17862993721171
5552,291450205012029,1,0,58969.6,35.0,4.018002656791811e-05,87.96806733596527
5553,291450205012029,1,1,58939.28555,0.0,4.0214622836038324e-05,87.94188486432198
5554,291450205012029,1,2,38880.43461,0.0,4.004488111622985e-05,69.45929103167184
5555,291450205012029,1,3,11246.87897,0.0,3.714355729080004e-05,43.97121113114522
5556,291450205012029,5,0,2431051.0,2.0,3.964877154592824e-05,30.34527258862414
5557,291450205012029,5,1,2430972.299,0.0,4.0100814092385246e-05,30.344874286857948
5558,291450205012029,5,2,2084246.969,0.0,4.0107042334447506e-05,28.482805103759052
5559,291450205012029,5,3,1718045.678,0.0,4.027157661318138e-05,26.299550742798846
5560,291450205012032,5,0,700580.2,2.0,4.013670355802027e-05,67.25459350315636
5561,291450205012032,5,1,700557.5198,0.0,3.876112583178697e-05,67.25371073637673
5562,291450205012032,5,2,600638.2253,0.0,4.011677535162425e-05,63.126784358698934
5563,291450205012032,5,3,495106.349,0.0,3.9944663723105796e-05,58.28801140081633
5564,291450205012033,1,0,34969.0,24.0,3.8285778189204655e-05,70.2270089269529
5565,291450205012033,1,1,34951.02351,0.0,4.026999419856366e-05,70.20610682623942
5566,291450205012033,1,2,23056.11566,0.0,4.0055332370498056e-05,55.4510107968322
5567,291450205012033,1,3,6669.404415,0.0,3.950311888197418e-05,35.103267923959756
5568,291450205012034,1,0,38902.8,8.0,3.7984887962676235e-05,22.328587453697793
5569,291450205012034,1,1,38882.80127,0.0,3.8950513277505715e-05,22.321941659529507
5570,291450205012034,1,2,25649.78856,0.0,4.0261634626233325e-05,17.63057779030637
5571,291450205012034,1,3,7419.671883,0.0,4.0205046518777395e-05,11.161039032240442
5572,291450205012035,1,0,57194.8,37.0,3.88733710128663e-05,116.94448423610474
5573,291450205012035,1,1,57165.39792,0.0,4.0135481892297416e-05,116.9096773371835
5574,291450205012035,1,2,37710.25548,0.0,4.020046718020887e-05,92.33897266742285
5575,291450205012035,1,3,10908.38319,0.0,4.017692942362145e-05,58.45519587706817
5576,291450205012038,1,0,43673.0,10.0,3.6536458098732115e-05,36.185446138198486
5577,291450205012038,1,1,43650.54906,0.0,4.0179436824962374e-05,36.174676043670566
5578,291450205012038,1,2,28794.92519,0.0,4.0114414204336766e-05,28.571906947051765
5579,291450205012038,1,3,8329.460351,0.0,4.0188262253146996e-05,18.087448549266586
5580,291450205012039,1,0,53006.0,11.0,4.024222809411599e-05,28.961491373766844
5581,291450205012039,1,1,52978.75125,0.0,4.027631917824285e-05,28.95287138788999
5582,291450205012039,1,2,34948.45339,0.0,3.9943250084936335e-05,22.867896488001264
5583,291450205012039,1,3,10109.48127,0.0,4.023650037022954e-05,14.47652415748001
5584,291450205012040,1,0,36563.6,3.0,4.010665375677367e-05,11.821016887251773
5585,291450205012040,1,1,36544.80378,0.0,4.018921312007502e-05,11.817498525521682
5586,291450205012040,1,2,24107.4835,0.0,4.0099179047155625e-05,9.333835301343859
5587,291450205012040,1,3,6973.53185,0.0,4.0148938710158266e-05,5.908785369976334
5588,291450205012041,1,0,68639.2,11.0,4.022252464047952e-05,34.328710657423095
5589,291450205012041,1,1,68603.9147,0.0,4.017614649856692e-05,34.318493192080076
5590,291450205012041,1,2,45255.89333,0.0,4.027384471858828e-05,27.10583483895085
5591,291450205012041,1,3,13091.09736,0.0,3.932351175322595e-05,17.159351453783984
5592,291450205012042,1,0,51030.6,34.0,4.01292388181679e-05,106.38915198526595
5593,291450205012042,1,1,51004.36674,0.0,4.009426927611665e-05,106.35748672834129
5594,291450205012042,1,2,33646.01263,0.0,4.016906280400026e-05,84.00451770855513
5595,291450205012042,1,3,9732.726384,0.0,4.021928002974648e-05,53.17906832944517
5596,291450205012043,1,0,49177.6,14.0,4.019274817005198e-05,47.50297526914136
5597,291450205012043,1,1,49152.31931,0.0,4.0277820666529844e-05,47.4888366666366
5598,291450205012043,1,2,32424.27388,0.0,4.009865410008909e-05,37.508190005036326
5599,291450205012043,1,3,9379.316038,0.0,4.022340135520796e-05,23.744563430908837
5600,291450205012047,1,0,45526.0,15.0,4.027401432663252e-05,45.80644043810062
5601,291450205012047,1,1,45502.59649,0.0,4.025871627372642e-05,45.79280678852353
5602,291450205012047,1,2,30016.66394,0.0,4.015840497895223e-05,36.16861178945406
5603,291450205012047,1,3,8682.870697,0.0,3.972631703344133e-05,22.896543308872225
5604,291450205012048,1,0,46512.0,14.0,3.976085526181657e-05,63.65162939289415
5605,291450205012048,1,1,46488.08961,0.0,3.967206436934768e-05,63.63268436491749
5606,291450205012048,1,2,30666.76346,0.0,4.025883702771009e-05,50.25911315854021
5607,291450205012048,1,3,8870.923908,0.0,4.016471523066076e-05,31.816536607466304
5608,291450205012049,1,0,44472.0,11.0,4.027173690161071e-05,35.85708455799705
5609,291450205012049,1,1,44449.13832,0.0,4.011518090601761e-05,35.846412196291396
5610,291450205012049,1,2,29321.72997,0.0,4.02365409210223e-05,28.312633743438486
5611,291450205012049,1,3,8481.848298,0.0,4.0227080725900505e-05,17.923315622206022
5612,291450205012050,1,0,57443.0,6.0,3.8406783810534196e-05,10.50757056644602
5613,291450205012050,1,1,57413.47032,0.0,4.0248321702175625e-05,10.504443133385141
5614,291450205012050,1,2,37873.90122,0.0,3.4433777335285984e-05,8.296742489945814
5615,291450205012050,1,3,10955.72072,0.0,3.9387019047966906e-05,5.252253662366175
5616,291450205012051,1,0,55188.8,56.0,4.0204797552380824e-05,220.39464049746869
5617,291450205012051,1,1,55160.42914,0.0,4.0083275535727314e-05,220.3290430925307
5618,291450205012051,1,2,36387.63922,0.0,4.0264701053369456e-05,174.02286921021218
5619,291450205012051,1,3,10525.79217,0.0,3.989481994665855e-05,110.16519474009021
5620,291450205012051,5,0,629659.6,3.0,4.027274929884033e-05,41.561995185968335
5621,291450205012051,5,1,629639.2158,0.0,4.0219358699581155e-05,41.561449655214446
5622,291450205012051,5,2,539834.875,0.0,4.0220874860132565e-05,39.01109159956462
5623,291450205012051,5,3,444986.121,0.0,4.025288226820228e-05,36.02082657832127
5624,291450205012055,1,0,57732.0,27.0,3.9558803719884547e-05,86.68745717317967
5625,291450205012055,1,1,57702.32176,0.0,3.99239692215326e-05,86.66165585565615
5626,291450205012055,1,2,38064.44763,0.0,4.011241368069243e-05,68.44812554166836
5627,291450205012055,1,3,11010.83976,0.0,4.025276654494155e-05,43.33109271047482
